Gene,Growth
60681.1,1
644139.1,1
441054.1,1
9117.1,1
342125.1,1
83856.1,1
4100.1,1
6591.1,1
140545.1,1
64332.1,1
259236.1,1
27154.1,1
4016.1,1
10313.1,1
10928.1,1
155038.1,1
51440.1,1
6387.1,1
1594.1,1
54768.1,1
3557.1,1
3487.1,1
863.1,1
65989.1,1
25876.1,1
26053.1,1
60313.1,1
9900.1,1
55692.1,1
10602.1,1
22890.1,1
8712.1,1
2253.1,1
496.1,1
139886.1,1
646486.1,1
51285.1,1
55664.1,1
57624.1,1
112840.1,1
3955.1,1
126541.1,1
389649.1,1
79739.1,1
54557.1,1
547.1,1
390260.1,1
55147.1,1
386618.1,1
79339.1,1
4051.1,1
23151.1,1
64787.1,1
574431.1,1
80975.1,1
26578.1,1
6927.1,1
5798.1,1
768239.1,1
219952.1,1
808.1,1
84769.1,1
53373.1,1
4291.1,1
2888.1,1
2632.1,1
54522.1,1
3422.1,1
80271.1,1
147111.1,1
140683.1,1
161725.1,1
148930.1,1
5538.1,1
11199.1,1
23233.1,1
9173.1,1
970.1,1
57474.1,1
55867.1,1
79905.1,1
127343.1,1
23047.1,1
23305.1,1
30837.1,1
51573.1,1
390077.1,1
9605.1,1
51807.1,1
79022.1,1
8995.1,1
8303.1,1
8543.1,1
60343.1,1
84527.1,1
126129.1,1
1043.1,1
5003.1,1
80725.1,1
6879.1,1
5530.1,1
132112.1,1
1821.1,1
6770.1,1
6480.1,1
440590.1,1
388199.1,1
23288.1,1
10181.1,1
55613.1,1
63948.1,1
654790.1,1
5412.1,1
397.1,1
5004.1,1
23539.1,1
55737.1,1
50650.1,1
285231.1,1
4701.1,1
192666.1,1
23464.1,1
84541.1,1
1417.1,1
23780.1,1
116173.1,1
201780.1,1
340024.1,1
57412.1,1
221120.1,1
124790.1,1
25791.1,1
143496.1,1
658.1,1
2783.1,1
27429.1,1
1071.1,1
92181.1,1
390064.1,1
79004.1,1
5957.1,1
7692.1,1
10999.1,1
130574.1,1
55789.1,1
728621.1,1
8320.1,1
55175.1,1
342184.1,1
4214.1,1
8704.1,1
28981.1,1
353274.1,1
123904.1,1
10343.1,1
9283.1,1
113540.1,1
7305.1,1
347744.1,1
91754.1,1
10117.1,1
347252.1,1
4942.1,1
79324.1,1
347853.1,1
550.1,1
55723.1,1
441161.1,1
57448.1,1
8326.1,1
80829.1,1
1757.1,1
57115.1,1
26260.1,1
56650.1,1
5328.1,1
64327.1,1
57084.1,1
3984.1,1
27068.1,1
129138.1,1
377841.1,1
390110.1,1
117581.1,1
124637.1,1
84376.1,1
1267.1,1
65094.1,1
143282.1,1
1849.1,1
286006.1,1
4664.1,1
260434.1,1
642273.1,1
8725.1,1
79258.1,1
10841.1,1
440955.1,1
25801.1,1
3113.1,1
1266.1,1
2766.1,1
9788.1,1
5564.1,1
7038.1,1
84910.1,1
3206.1,1
79155.1,1
286151.1,1
5122.1,1
1733.1,1
440435.1,1
8834.1,1
158135.1,1
4507.1,1
51621.1,1
26160.1,1
89890.1,1
23586.1,1
56940.1,1
1208.1,1
79877.1,1
403.1,1
3115.1,1
79184.1,1
10864.1,1
79830.1,1
100101467.1,1
56156.1,1
200844.1,1
26086.1,1
10126.1,1
9076.1,1
127731.1,1
127077.1,1
339965.1,1
83448.1,1
5028.1,1
53916.1,1
23099.1,1
84894.1,1
6706.1,1
135293.1,1
84548.1,1
57818.1,1
124976.1,1
64222.1,1
1301.1,1
51110.1,1
8638.1,1
23060.1,1
7626.1,1
50848.1,1
3713.1,1
23432.1,1
200014.1,1
5155.1,1
10319.1,1
51398.1,1
27091.1,1
8428.1,1
65078.1,1
27231.1,1
53840.1,1
10252.1,1
152573.1,1
25901.1,1
10006.1,1
4758.1,1
5311.1,1
140687.1,1
26036.1,1
10498.1,1
51426.1,1
84449.1,1
83941.1,1
4920.1,1
5148.1,1
6934.1,1
56.1,1
3300.1,1
338442.1,1
83452.1,1
64067.1,1
9780.1,1
390445.1,1
6913.1,1
11010.1,1
3215.1,1
5626.1,1
130074.1,1
140836.1,1
167691.1,1
343169.1,1
55658.1,1
79696.1,1
317662.1,1
144811.1,1
126823.1,1
146556.1,1
158724.1,1
55211.1,1
25776.1,1
1558.1,1
11135.1,1
341568.1,1
5143.1,1
85407.1,1
147686.1,1
2194.1,1
6004.1,1
3326.1,1
389124.1,1
51259.1,1
56981.1,1
127845.1,1
3632.1,1
285877.1,1
8022.1,1
157773.1,1
51604.1,1
23274.1,1
342346.1,1
149233.1,1
53345.1,1
1137.1,1
1024.1,1
94059.1,1
11221.1,1
1846.1,1
9847.1,1
221476.1,1
6450.1,1
51574.1,1
51754.1,1
821.1,1
10086.1,1
1856.1,1
114824.1,1
5161.1,1
55176.1,1
173.1,1
350.1,1
55191.1,1
744.1,1
10572.1,1
388569.1,1
7511.1,1
59348.1,1
115761.1,1
51127.1,1
1512.1,1
84976.1,1
64766.1,1
51029.1,1
10660.1,1
10633.1,1
7025.1,1
157927.1,1
161145.1,1
57620.1,1
84975.1,1
11122.1,1
64897.1,1
170082.1,1
57673.1,1
9955.1,1
23660.1,1
139793.1,1
9120.1,1
347730.1,1
6677.1,1
611.1,1
5576.1,1
338094.1,1
83742.1,1
8636.1,1
79772.1,1
79734.1,1
29070.1,1
9194.1,1
9781.1,1
8803.1,1
8483.1,1
26145.1,1
1302.1,1
83541.1,1
128646.1,1
149428.1,1
23295.1,1
6401.1,1
64225.1,1
310.1,1
387733.1,1
376940.1,1
64943.1,1
80817.1,1
401236.1,1
4696.1,1
132.1,1
9487.1,1
9180.1,1
4053.1,1
5075.1,1
219957.1,1
84899.1,1
139231.1,1
11227.1,1
643226.1,1
83844.1,1
2056.1,1
63906.1,1
713.1,1
84164.1,1
441911.1,1
79192.1,1
91057.1,1
3375.1,1
2874.1,1
79720.1,1
55366.1,1
147699.1,1
10489.1,1
9960.1,1
4041.1,1
3855.1,1
59.1,1
7760.1,1
158399.1,1
170392.1,1
22926.1,1
7766.1,1
55110.1,1
442038.1,1
10398.1,1
118672.1,1
23400.1,1
26574.1,1
54932.1,1
89845.1,1
55124.1,1
152206.1,1
11069.1,1
115752.1,1
8643.1,1
11093.1,1
549.1,1
64419.1,1
166815.1,1
5770.1,1
114884.1,1
433.1,1
5780.1,1
222584.1,1
100505621.1,1
286234.1,1
9690.1,1
26190.1,1
51237.1,1
5816.1,1
55500.1,1
10272.1,1
343035.1,1
161198.1,1
151649.1,1
200523.1,1
3699.1,1
2769.1,1
50943.1,1
2928.1,1
947.1,1
51319.1,1
56413.1,1
130888.1,1
6782.1,1
79901.1,1
90799.1,1
5699.1,1
5603.1,1
54504.1,1
54676.1,1
146723.1,1
27288.1,1
54939.1,1
5864.1,1
95681.1,1
10195.1,1
128408.1,1
57493.1,1
201176.1,1
3062.1,1
284161.1,1
389676.1,1
90987.1,1
6585.1,1
10763.1,1
968.1,1
128861.1,1
11200.1,1
5451.1,1
84068.1,1
51537.1,1
51412.1,1
15.1,1
55361.1,1
535.1,1
1675.1,1
4060.1,1
64768.1,1
949.1,1
2709.1,1
8756.1,1
9870.1,1
81832.1,1
1543.1,1
54518.1,1
130940.1,1
6820.1,1
127943.1,1
6624.1,1
339231.1,1
81442.1,1
8187.1,1
152518.1,1
5914.1,1
27179.1,1
163049.1,1
388558.1,1
10942.1,1
7324.1,1
95.1,1
3836.1,1
115811.1,1
3212.1,1
9364.1,1
83723.1,1
29855.1,1
387923.1,1
960.1,1
8531.1,1
432.1,1
286827.1,1
55150.1,1
84062.1,1
23732.1,1
10677.1,1
51290.1,1
1028.1,1
100507249.1,1
54986.1,1
254295.1,1
51805.1,1
10683.1,1
3201.1,1
50616.1,1
692094.1,1
149111.1,1
122060.1,1
140885.1,1
119772.1,1
378884.1,1
84733.1,1
63970.1,1
9956.1,1
54850.1,1
55713.1,1
9353.1,1
147015.1,1
3716.1,1
4946.1,1
55273.1,1
163071.1,1
26958.1,1
84167.1,1
50674.1,1
128486.1,1
767.1,1
25886.1,1
339745.1,1
7171.1,1
55740.1,1
10512.1,1
51645.1,1
84264.1,1
35.1,1
55803.1,1
6572.1,1
80122.1,1
167555.1,1
3218.1,1
170370.1,1
8694.1,1
10322.1,1
51571.1,1
127069.1,1
80036.1,1
54532.1,1
5306.1,1
64376.1,1
51151.1,1
146540.1,1
57213.1,1
159195.1,1
84627.1,1
335.1,1
100131827.1,1
7253.1,1
51059.1,1
6605.1,1
11185.1,1
25984.1,1
54848.1,1
100505753.1,1
8560.1,1
6285.1,1
10975.1,1
284348.1,1
4350.1,1
219833.1,1
3550.1,1
27012.1,1
92610.1,1
342900.1,1
4064.1,1
1907.1,1
80776.1,1
2627.1,1
374879.1,1
1020.1,1
9644.1,1
3556.1,1
91893.1,1
285498.1,1
3145.1,1
165.1,1
200008.1,1
267012.1,1
79000.1,1
25938.1,1
126526.1,1
4791.1,1
23180.1,1
10673.1,1
10164.1,1
79698.1,1
26476.1,1
9829.1,1
729440.1,1
219855.1,1
6469.1,1
8590.1,1
23446.1,1
128611.1,1
1844.1,1
8019.1,1
25805.1,1
255043.1,1
11190.1,1
23030.1,1
4968.1,1
284525.1,1
6424.1,1
146212.1,1
92691.1,1
55323.1,1
284418.1,1
10298.1,1
782.1,1
401565.1,1
283991.1,1
84865.1,1
7026.1,1
55824.1,1
2898.1,1
10226.1,1
5141.1,1
7584.1,1
3305.1,1
60495.1,1
3081.1,1
23239.1,1
4990.1,1
5308.1,1
149483.1,1
10990.1,1
4295.1,1
8832.1,1
8672.1,1
9267.1,1
284958.1,1
55722.1,1
148014.1,1
11132.1,1
400258.1,1
81472.1,1
58525.1,1
414236.1,1
116236.1,1
771.1,1
200931.1,1
203228.1,1
23351.1,1
84945.1,1
1143.1,1
53635.1,1
932.1,1
2847.1,1
375790.1,1
6574.1,1
124975.1,1
284723.1,1
57590.1,1
219.1,1
387129.1,1
83461.1,1
140880.1,1
342510.1,1
4238.1,1
388335.1,1
283450.1,1
26269.1,1
84073.1,1
56262.1,1
26091.1,1
473.1,1
81794.1,1
51802.1,1
5805.1,1
4242.1,1
4324.1,1
389856.1,1
2044.1,1
11015.1,1
7473.1,1
84928.1,1
719.1,1
90956.1,1
64073.1,1
54112.1,1
6556.1,1
2720.1,1
1535.1,1
57622.1,1
81492.1,1
55276.1,1
4035.1,1
220074.1,1
10079.1,1
195977.1,1
3930.1,1
124857.1,1
9496.1,1
64781.1,1
3881.1,1
57519.1,1
55600.1,1
23312.1,1
254170.1,1
252839.1,1
54807.1,1
162073.1,1
158983.1,1
26257.1,1
944.1,1
79673.1,1
57458.1,1
3725.1,1
128366.1,1
6451.1,1
26219.1,1
7223.1,1
197322.1,1
9312.1,1
169270.1,1
8942.1,1
2354.1,1
80775.1,1
6678.1,1
199870.1,1
10747.1,1
22933.1,1
23369.1,1
80741.1,1
9123.1,1
22824.1,1
23616.1,1
162972.1,1
6258.1,1
7596.1,1
7035.1,1
3430.1,1
8804.1,1
222.1,1
8322.1,1
55502.1,1
79078.1,1
266722.1,1
54993.1,1
57216.1,1
64122.1,1
9333.1,1
3569.1,1
10069.1,1
117289.1,1
124808.1,1
3638.1,1
22837.1,1
9839.1,1
253769.1,1
7392.1,1
83473.1,1
347.1,1
4068.1,1
9455.1,1
399687.1,1
10101.1,1
414919.1,1
25821.1,1
253143.1,1
57664.1,1
167826.1,1
57666.1,1
1545.1,1
58513.1,1
619373.1,1
55303.1,1
6668.1,1
8718.1,1
140886.1,1
79152.1,1
8788.1,1
64857.1,1
256646.1,1
2246.1,1
6582.1,1
64838.1,1
51028.1,1
126549.1,1
83593.1,1
255239.1,1
5715.1,1
7718.1,1
81624.1,1
58492.1,1
11345.1,1
117159.1,1
138639.1,1
642968.1,1
55096.1,1
7078.1,1
3381.1,1
4217.1,1
79891.1,1
90019.1,1
79786.1,1
147138.1,1
55281.1,1
84343.1,1
3759.1,1
9880.1,1
26005.1,1
222865.1,1
26750.1,1
84290.1,1
401562.1,1
24149.1,1
10933.1,1
10267.1,1
92017.1,1
4830.1,1
733.1,1
441869.1,1
714.1,1
1608.1,1
125875.1,1
51076.1,1
1128.1,1
29801.1,1
58494.1,1
54926.1,1
5273.1,1
339761.1,1
10741.1,1
23194.1,1
80255.1,1
57142.1,1
54542.1,1
7905.1,1
51085.1,1
51778.1,1
7707.1,1
80124.1,1
869.1,1
79896.1,1
4588.1,1
6886.1,1
414152.1,1
11211.1,1
3625.1,1
8440.1,1
64927.1,1
1389.1,1
219487.1,1
81606.1,1
90522.1,1
23478.1,1
84203.1,1
5662.1,1
57697.1,1
84937.1,1
55870.1,1
91768.1,1
10730.1,1
283420.1,1
390927.1,1
5742.1,1
64750.1,1
83893.1,1
401335.1,1
23139.1,1
84440.1,1
83445.1,1
5836.1,1
3594.1,1
54894.1,1
57687.1,1
79818.1,1
58489.1,1
4760.1,1
391114.1,1
25959.1,1
11001.1,1
5296.1,1
114786.1,1
54551.1,1
4146.1,1
4935.1,1
92140.1,1
55806.1,1
9585.1,1
388333.1,1
387921.1,1
57338.1,1
6774.1,1
10268.1,1
26515.1,1
9362.1,1
54511.1,1
10095.1,1
55511.1,1
114790.1,1
2628.1,1
54830.1,1
3708.1,1
7762.1,1
3459.1,1
55170.1,1
84911.1,1
57572.1,1
143879.1,1
8045.1,1
3738.1,1
10551.1,1
147948.1,1
170261.1,1
23753.1,1
6915.1,1
126731.1,1
5097.1,1
10196.1,1
394263.1,1
5154.1,1
9445.1,1
55103.1,1
1500.1,1
768.1,1
92797.1,1
56729.1,1
140862.1,1
79148.1,1
3026.1,1
6510.1,1
51380.1,1
84437.1,1
55696.1,1
5863.1,1
387640.1,1
283652.1,1
126259.1,1
23040.1,1
3673.1,1
80153.1,1
7940.1,1
10586.1,1
2098.1,1
122416.1,1
152877.1,1
8639.1,1
23549.1,1
22834.1,1
84675.1,1
150921.1,1
3932.1,1
1582.1,1
112939.1,1
196383.1,1
4320.1,1
730112.1,1
79843.1,1
345611.1,1
10746.1,1
55009.1,1
23135.1,1
51764.1,1
54677.1,1
26013.1,1
10672.1,1
283849.1,1
27086.1,1
23401.1,1
6856.1,1
2926.1,1
554.1,1
139562.1,1
3805.1,1
2992.1,1
142686.1,1
81844.1,1
1747.1,1
26985.1,1
7982.1,1
55296.1,1
6439.1,1
5465.1,1
10782.1,1
9715.1,1
64711.1,1
340578.1,1
163479.1,1
145389.1,1
7004.1,1
49854.1,1
161394.1,1
29957.1,1
93661.1,1
2590.1,1
814.1,1
341019.1,1
10657.1,1
9649.1,1
27013.1,1
83714.1,1
6560.1,1
8822.1,1
408.1,1
285590.1,1
51277.1,1
29986.1,1
5563.1,1
57580.1,1
84674.1,1
3568.1,1
134553.1,1
57704.1,1
51105.1,1
3990.1,1
152485.1,1
29915.1,1
84457.1,1
63899.1,1
81448.1,1
3508.1,1
5636.1,1
1499.1,1
25842.1,1
149069.1,1
10761.1,1
200539.1,1
4842.1,1
4224.1,1
1606.1,1
4287.1,1
245932.1,1
7266.1,1
80758.1,1
5869.1,1
55503.1,1
2934.1,1
4257.1,1
55917.1,1
1318.1,1
222229.1,1
25998.1,1
84924.1,1
1750.1,1
84839.1,1
1260.1,1
196446.1,1
51667.1,1
1999.1,1
51244.1,1
130813.1,1
400224.1,1
51527.1,1
79098.1,1
283951.1,1
655.1,1
4107.1,1
57449.1,1
149998.1,1
23262.1,1
138715.1,1
252969.1,1
121549.1,1
221443.1,1
2646.1,1
367.1,1
283987.1,1
79443.1,1
25977.1,1
2906.1,1
54538.1,1
2117.1,1
123.1,1
26048.1,1
374977.1,1
7436.1,1
822.1,1
11100.1,1
64429.1,1
199221.1,1
65981.1,1
5973.1,1
79778.1,1
200909.1,1
10219.1,1
892.1,1
1813.1,1
23457.1,1
154214.1,1
3704.1,1
66000.1,1
27181.1,1
10307.1,1
1762.1,1
7553.1,1
340393.1,1
1780.1,1
219874.1,1
83638.1,1
1562.1,1
93624.1,1
84818.1,1
5880.1,1
90990.1,1
10084.1,1
11270.1,1
3234.1,1
84076.1,1
374407.1,1
5191.1,1
2882.1,1
5999.1,1
56927.1,1
2647.1,1
23178.1,1
64065.1,1
23770.1,1
84532.1,1
144699.1,1
23035.1,1
4215.1,1
971.1,1
10817.1,1
283777.1,1
7813.1,1
7862.1,1
64130.1,1
51106.1,1
390067.1,1
80021.1,1
79791.1,1
200634.1,1
253461.1,1
3858.1,1
1581.1,1
8496.1,1
10846.1,1
27097.1,1
3742.1,1
57688.1,1
51061.1,1
3635.1,1
114815.1,1
1371.1,1
23440.1,1
57184.1,1
388759.1,1
70.1,1
10439.1,1
283.1,1
9052.1,1
79036.1,1
54665.1,1
9748.1,1
122740.1,1
27030.1,1
50515.1,1
140465.1,1
344805.1,1
2319.1,1
27098.1,1
118427.1,1
22992.1,1
4802.1,1
390201.1,1
2887.1,1
27434.1,1
1634.1,1
7275.1,1
55788.1,1
2047.1,1
11037.1,1
2689.1,1
347731.1,1
1310.1,1
342850.1,1
136259.1,1
54187.1,1
5978.1,1
2199.1,1
80301.1,1
85379.1,1
26235.1,1
219988.1,1
10392.1,1
80267.1,1
200312.1,1
5019.1,1
6462.1,1
6540.1,1
345643.1,1
203427.1,1
10294.1,1
4314.1,1
2702.1,1
6383.1,1
124817.1,1
10279.1,1
7770.1,1
51161.1,1
81469.1,1
134147.1,1
400935.1,1
10134.1,1
84944.1,1
3148.1,1
389643.1,1
11160.1,1
64422.1,1
148304.1,1
2027.1,1
730051.1,1
339123.1,1
116328.1,1
84102.1,1
4353.1,1
30062.1,1
84140.1,1
79091.1,1
4908.1,1
55630.1,1
11264.1,1
5077.1,1
2057.1,1
6158.1,1
51524.1,1
875.1,1
23620.1,1
641372.1,1
126326.1,1
2548.1,1
6999.1,1
23786.1,1
6337.1,1
966.1,1
29974.1,1
344657.1,1
6843.1,1
8554.1,1
132864.1,1
55655.1,1
50837.1,1
56154.1,1
6464.1,1
253314.1,1
114131.1,1
9925.1,1
682.1,1
93589.1,1
51533.1,1
2184.1,1
10881.1,1
84467.1,1
4947.1,1
9807.1,1
5272.1,1
1759.1,1
5649.1,1
5224.1,1
90850.1,1
8269.1,1
8508.1,1
387914.1,1
64084.1,1
1363.1,1
63892.1,1
23452.1,1
1454.1,1
8564.1,1
4902.1,1
286514.1,1
165530.1,1
222662.1,1
420.1,1
142683.1,1
60312.1,1
255104.1,1
7456.1,1
374462.1,1
58528.1,1
4547.1,1
388021.1,1
9761.1,1
5660.1,1
152007.1,1
392309.1,1
79935.1,1
9563.1,1
55106.1,1
220323.1,1
91300.1,1
140739.1,1
79026.1,1
9910.1,1
2145.1,1
202151.1,1
50807.1,1
80224.1,1
6508.1,1
5638.1,1
56944.1,1
135924.1,1
24138.1,1
2297.1,1
284257.1,1
79969.1,1
3949.1,1
100.1,1
89869.1,1
3249.1,1
10114.1,1
126295.1,1
28511.1,1
5825.1,1
79894.1,1
3280.1,1
152330.1,1
489.1,1
81614.1,1
113419.1,1
55001.1,1
51741.1,1
29995.1,1
4153.1,1
79825.1,1
9536.1,1
342897.1,1
153657.1,1
185.1,1
57030.1,1
374860.1,1
10396.1,1
1147.1,1
55830.1,1
9857.1,1
7544.1,1
84765.1,1
7072.1,1
6875.1,1
5108.1,1
3005.1,1
54108.1,1
7633.1,1
7033.1,1
29906.1,1
57733.1,1
84441.1,1
81539.1,1
10328.1,1
9600.1,1
8224.1,1
253559.1,1
54734.1,1
285601.1,1
3736.1,1
79149.1,1
9162.1,1
6121.1,1
5066.1,1
26108.1,1
64410.1,1
6541.1,1
2555.1,1
136242.1,1
51283.1,1
79845.1,1
167410.1,1
147920.1,1
55294.1,1
79154.1,1
340277.1,1
222950.1,1
131149.1,1
92912.1,1
1056.1,1
147872.1,1
57567.1,1
54558.1,1
131177.1,1
6853.1,1
83889.1,1
136991.1,1
8547.1,1
9482.1,1
4880.1,1
94134.1,1
3195.1,1
285367.1,1
57523.1,1
25844.1,1
10013.1,1
9926.1,1
55665.1,1
11098.1,1
55297.1,1
7471.1,1
57678.1,1
51594.1,1
29951.1,1
6750.1,1
57817.1,1
4634.1,1
2219.1,1
26240.1,1
51239.1,1
10009.1,1
200576.1,1
441027.1,1
259308.1,1
79035.1,1
140732.1,1
373156.1,1
161823.1,1
286436.1,1
27033.1,1
80723.1,1
9242.1,1
11240.1,1
375759.1,1
2.1,1
59336.1,1
91694.1,1
10273.1,1
147658.1,1
9671.1,1
102.1,1
3709.1,1
30010.1,1
257202.1,1
3030.1,1
79161.1,1
11108.1,1
7920.1,1
11059.1,1
79929.1,1
6507.1,1
2108.1,1
55020.1,1
5409.1,1
7477.1,1
8153.1,1
8742.1,1
10162.1,1
27291.1,1
58985.1,1
1969.1,1
9982.1,1
57665.1,1
55353.1,1
338645.1,1
55248.1,1
55208.1,1
83741.1,1
24141.1,1
6819.1,1
84861.1,1
51582.1,1
57085.1,1
7589.1,1
1326.1,1
22918.1,1
3131.1,1
4799.1,1
5916.1,1
26151.1,1
219954.1,1
7739.1,1
64770.1,1
2853.1,1
730.1,1
148979.1,1
388722.1,1
57228.1,1
56203.1,1
8991.1,1
54468.1,1
347404.1,1
57106.1,1
6840.1,1
10906.1,1
10103.1,1
3091.1,1
220082.1,1
6777.1,1
10943.1,1
23302.1,1
23268.1,1
284695.1,1
157310.1,1
55643.1,1
57593.1,1
94120.1,1
83706.1,1
350383.1,1
9632.1,1
60558.1,1
23584.1,1
57109.1,1
54877.1,1
389677.1,1
255349.1,1
27143.1,1
29970.1,1
23087.1,1
55512.1,1
4690.1,1
29785.1,1
5594.1,1
285126.1,1
492.1,1
5621.1,1
390275.1,1
1839.1,1
11254.1,1
1524.1,1
613212.1,1
174.1,1
8876.1,1
467.1,1
4648.1,1
26018.1,1
6529.1,1
92106.1,1
7130.1,1
119391.1,1
29978.1,1
57609.1,1
5293.1,1
1236.1,1
5525.1,1
2259.1,1
2314.1,1
27286.1,1
3067.1,1
6658.1,1
64902.1,1
57801.1,1
123624.1,1
2978.1,1
2634.1,1
55825.1,1
84171.1,1
54841.1,1
100287718.1,1
79844.1,1
10077.1,1
27245.1,1
9356.1,1
1748.1,1
29123.1,1
121642.1,1
84804.1,1
54831.1,1
9832.1,1
5737.1,1
56244.1,1
54494.1,1
54361.1,1
429.1,1
114805.1,1
2826.1,1
64777.1,1
1837.1,1
80320.1,1
55365.1,1
51148.1,1
4879.1,1
80070.1,1
163590.1,1
79694.1,1
23601.1,1
51657.1,1
51561.1,1
5933.1,1
60437.1,1
79805.1,1
153.1,1
6256.1,1
25915.1,1
29780.1,1
5152.1,1
2693.1,1
7484.1,1
11216.1,1
246213.1,1
66036.1,1
55890.1,1
7567.1,1
321.1,1
57097.1,1
257.1,1
9881.1,1
81788.1,1
3142.1,1
151888.1,1
3623.1,1
11045.1,1
63898.1,1
859.1,1
146433.1,1
9481.1,1
326.1,1
84870.1,1
3888.1,1
1261.1,1
79873.1,1
9244.1,1
116115.1,1
7057.1,1
646.1,1
57798.1,1
27151.1,1
3694.1,1
79157.1,1
8687.1,1
10040.1,1
9636.1,1
2327.1,1
11247.1,1
218.1,1
51760.1,1
253980.1,1
254427.1,1
462.1,1
79908.1,1
148753.1,1
51339.1,1
90529.1,1
9576.1,1
79187.1,1
8161.1,1
5618.1,1
3298.1,1
55349.1,1
10320.1,1
50640.1,1
9921.1,1
1585.1,1
157313.1,1
7319.1,1
23166.1,1
11217.1,1
1829.1,1
89891.1,1
10692.1,1
23593.1,1
6495.1,1
147409.1,1
3460.1,1
9988.1,1
25911.1,1
79092.1,1
4150.1,1
166348.1,1
146664.1,1
285.1,1
344892.1,1
57396.1,1
3077.1,1
1838.1,1
374864.1,1
9866.1,1
256281.1,1
5623.1,1
1036.1,1
8802.1,1
7187.1,1
3626.1,1
390245.1,1
148254.1,1
80000.1,1
5581.1,1
389840.1,1
148252.1,1
7037.1,1
23463.1,1
10318.1,1
9796.1,1
11152.1,1
256126.1,1
4115.1,1
9792.1,1
7547.1,1
390649.1,1
2735.1,1
55129.1,1
5151.1,1
339451.1,1
55818.1,1
160428.1,1
963.1,1
10625.1,1
3110.1,1
390442.1,1
92745.1,1
157506.1,1
6836.1,1
710.1,1
376132.1,1
347454.1,1
347517.1,1
29916.1,1
23148.1,1
3175.1,1
8202.1,1
84288.1,1
55573.1,1
83896.1,1
116071.1,1
9447.1,1
57455.1,1
30968.1,1
29950.1,1
23142.1,1
130.1,1
283189.1,1
57728.1,1
57471.1,1
125965.1,1
203190.1,1
100423062.1,1
27133.1,1
9058.1,1
100271715.1,1
126402.1,1
56829.1,1
7159.1,1
2222.1,1
1577.1,1
29090.1,1
400950.1,1
54328.1,1
4188.1,1
957.1,1
79412.1,1
4088.1,1
4543.1,1
51390.1,1
81565.1,1
6887.1,1
6646.1,1
201191.1,1
6569.1,1
10389.1,1
353514.1,1
84239.1,1
162239.1,1
6707.1,1
23177.1,1
56886.1,1
9046.1,1
55909.1,1
283598.1,1
55071.1,1
150290.1,1
256892.1,1
51360.1,1
58506.1,1
8493.1,1
55621.1,1
389197.1,1
1609.1,1
64170.1,1
26085.1,1
8528.1,1
124751.1,1
54550.1,1
143689.1,1
80114.1,1
7368.1,1
165215.1,1
79925.1,1
113177.1,1
283377.1,1
33.1,1
23217.1,1
130827.1,1
390790.1,1
124460.1,1
54836.1,1
85021.1,1
325.1,1
5104.1,1
152519.1,1
129880.1,1
80740.1,1
5314.1,1
246330.1,1
145376.1,1
10947.1,1
57140.1,1
284252.1,1
27127.1,1
51271.1,1
79879.1,1
6483.1,1
29035.1,1
116841.1,1
7809.1,1
2192.1,1
140578.1,1
55300.1,1
399473.1,1
1144.1,1
974.1,1
5480.1,1
54812.1,1
2846.1,1
196500.1,1
2530.1,1
133688.1,1
5058.1,1
342898.1,1
196415.1,1
1263.1,1
116135.1,1
257106.1,1
2120.1,1
90231.1,1
770.1,1
53405.1,1
92241.1,1
149466.1,1
56660.1,1
8065.1,1
64866.1,1
27189.1,1
83590.1,1
2558.1,1
7994.1,1
55105.1,1
23365.1,1
57827.1,1
79713.1,1
54946.1,1
4708.1,1
51673.1,1
51742.1,1
6440.1,1
4336.1,1
100130958.1,1
83874.1,1
118987.1,1
8626.1,1
54832.1,1
348738.1,1
23218.1,1
23767.1,1
83716.1,1
399671.1,1
2116.1,1
404550.1,1
340120.1,1
64066.1,1
9912.1,1
3897.1,1
9308.1,1
80820.1,1
147694.1,1
10485.1,1
3158.1,1
6822.1,1
497189.1,1
113.1,1
51545.1,1
130106.1,1
9854.1,1
283446.1,1
11273.1,1
10936.1,1
57156.1,1
9306.1,1
64102.1,1
13.1,1
5092.1,1
6368.1,1
64168.1,1
283337.1,1
163081.1,1
8433.1,1
127534.1,1
10202.1,1
93.1,1
79675.1,1
55205.1,1
846.1,1
122970.1,1
1912.1,1
201255.1,1
161291.1,1
79989.1,1
3037.1,1
10588.1,1
125919.1,1
9154.1,1
84874.1,1
10390.1,1
8906.1,1
25875.1,1
3316.1,1
83752.1,1
728464.1,1
4595.1,1
3664.1,1
25979.1,1
284656.1,1
914.1,1
10026.1,1
729767.1,1
8569.1,1
178.1,1
5194.1,1
8859.1,1
166929.1,1
2033.1,1
4782.1,1
388.1,1
9940.1,1
147.1,1
11259.1,1
2986.1,1
7111.1,1
79733.1,1
285676.1,1
6049.1,1
10917.1,1
130340.1,1
23171.1,1
340900.1,1
84706.1,1
7515.1,1
8976.1,1
119682.1,1
27343.1,1
79369.1,1
3061.1,1
1808.1,1
22822.1,1
114034.1,1
90673.1,1
91663.1,1
144165.1,1
401067.1,1
54868.1,1
79822.1,1
114907.1,1
255758.1,1
7852.1,1
89884.1,1
26027.1,1
53342.1,1
81566.1,1
6512.1,1
55298.1,1
50805.1,1
54742.1,1
54209.1,1
26268.1,1
8193.1,1
56658.1,1
